id,timestamp,timestamp_fixed,elapsed,lat,lng,speed,altitude_m,altitude_ft,comment,volt,t_int,t_ext,t_amb,humid,pressure,prec_gas,reduc_gas,oxid_gas,temp_ired,cap,alt_miles
113,3/14/2015 19:17,03/14/2015 19:16:30,56,38.48533,-89.1215,72,15711.53,51547,Ti=1/Te=-38/V=7851 Arch Reactor,7851,1,-38,-11.6111111111,9.9,10784,-2.9,242349,43220,-13.1666666667,2625,9.7626893939
114,3/14/2015 19:18,03/14/2015 19:18:00,57.5,38.4865,-89.11417,87,15824.61,51918,Ti=1/Te=-38/V=7851 Arch Reactor,7851,1,-38,-11.3888888889,9.8,10364,-3,236946,41732,-12.9444444444,2625,9.8329545455
115,3/14/2015 19:18,03/14/2015 19:18:30,58,38.48683,-89.1065,80,15948.96,52326,Ti=1/Te=-38/V=7851 Arch Reactor,7851,1,-38,-11.3888888889,9.8,10364,-3,236946,41732,-12.9444444444,2625,9.9102272727
116,3/14/2015 19:19,03/14/2015 19:19:00,58.5,38.48683,-89.09967,70,16066.92,52713,Ti=1/Te=-36/V=7851 Arch Reactor,7851,1,-36,-11.1666666667,9.7,9968,-3.3,227592,39902,-12.7777777778,2625,9.9835227273
117,3/14/2015 19:19,03/14/2015 19:19:30,59,38.48667,-89.09333,63,16183.97,53097,Ti=1/Te=-35/V=7851 Arch Reactor,7851,1,-35,-11.1666666667,9.7,9968,-3.3,227592,39902,-12.7777777778,2625,10.05625
118,3/14/2015 19:20,03/14/2015 19:20:00,59.5,38.48733,-89.08783,63,16302.23,53485,Ti=1/Te=-36/V=7851 Arch Reactor,7851,1,-36,-11,9.7,9560,-2.9,221837,39272,-12.9444444444,2641,10.1297348485
119,3/14/2015 19:20,03/14/2015 19:20:30,60,38.48867,-89.082,69,16428.11,53898,Ti=1/Te=-38/V=7927 Arch Reactor,7927,1,-38,-11,9.7,9560,-2.9,221837,39272,-12.9444444444,2641,10.2079545455
120,3/14/2015 19:21,03/14/2015 19:21:00,60.5,38.49033,-89.07533,69,16550.03,54298,Ti=1/Te=-38/V=7927 Arch Reactor,7927,1,-38,-10.6666666667,9.7,9172,-3.3,217500,37213,-12.5555555556,2641,10.2837121212
121,3/14/2015 19:21,03/14/2015 19:21:30,61,38.49183,-89.06883,67,16666.77,54681,Ti=1/Te=-37/V=7927 Arch Reactor,7927,1,-37,-10.6666666667,9.7,9172,-3.3,217500,37213,-12.5555555556,2641,10.35625
122,3/14/2015 19:22,03/14/2015 19:22:00,61.5,38.49283,-89.06233,74,16782.59,55061,Ti=1/Te=-36/V=7927 Arch Reactor,7927,1,-36,-10.4444444444,9.7,8796,-3,218145,40453,-12.1111111111,2656,10.428219697
123,3/14/2015 19:22,03/14/2015 19:22:30,62,38.49333,-89.05583,63,16892.63,55422,Ti=1/Te=-38/V=7927 Arch Reactor,7927,1,-38,-10.4444444444,9.7,8796,-3,218145,40453,-12.1111111111,2656,10.4965909091
124,3/14/2015 19:23,03/14/2015 19:23:00,62.5,38.49367,-89.04983,61,17006.32,55795,Ti=1/Te=-36/V=7927 Arch Reactor,7927,1,-36,-10.1111111111,9.6,8476,-3.3,209674,41300,-12.1111111111,2656,10.5672348485
125,3/14/2015 19:23,03/14/2015 19:23:30,63,38.49333,-89.044,61,17124.58,56183,Ti=1/Te=-36/V=7907 Arch Reactor,7907,1,-36,-10.1111111111,9.6,8476,-3.3,209674,41300,-12.1111111111,2656,10.640719697
126,3/14/2015 19:24,03/14/2015 19:24:00,63.5,38.49367,-89.03867,59,17248.94,56591,Ti=1/Te=-37/V=7907 Arch Reactor,7907,1,-37,-9.7777777778,9.7,8104,-3.3,197900,40085,-11.7777777778,2672,10.7179924242
127,3/14/2015 19:24,03/14/2015 19:24:30,64,38.49367,-89.03283,56,17375.73,57007,Ti=1/Te=-38/V=7907 Arch Reactor,7907,1,-38,-9.7777777778,9.7,8104,-3.3,197900,40085,-11.7777777778,2672,10.796780303
128,3/14/2015 19:25,03/14/2015 19:25:00,64.5,38.49383,-89.027,65,17495.52,57400,Ti=2/Te=-37/V=7907 Arch Reactor,7907,2,-37,-9.5,9.6,7768,-3.1,187069,38095,-11.1666666667,2672,10.8712121212
129,3/14/2015 19:25,03/14/2015 19:25:30,65,38.4935,-89.02117,57,17614.39,57790,Ti=2/Te=-35/V=7907 Arch Reactor,7907,2,-35,-9.5,9.6,7768,-3.1,187069,38095,-11.1666666667,2672,10.9450757576
130,3/14/2015 19:26,03/14/2015 19:26:00,65.5,38.49367,-89.0165,48,17740.27,58203,Ti=2/Te=-36/V=7907 Arch Reactor,7907,2,-36,-9.1111111111,9.8,7440,-3,180000,36158,-10.8888888889,2688,11.0232954545
131,3/14/2015 19:26,03/14/2015 19:26:30,66,38.4935,-89.0115,50,17864.63,58611,Ti=2/Te=-36/V=7907 Arch Reactor,7907,2,-36,-9.1111111111,9.8,7440,-3,180000,36158,-10.8888888889,2688,11.1005681818
132,3/14/2015 19:27,03/14/2015 19:27:00,66.5,38.493,-89.00683,43,17989.91,59022,Ti=2/Te=-36/V=7907 Arch Reactor,7907,2,-36,-8.6666666667,9.9,7148,-3.3,169098,31770,-10.3333333333,2688,11.1784090909
133,3/14/2015 19:28,03/14/2015 19:27:30,67,38.493,-88.99667,59,18232.53,59818,Ti=2/Te=-35/V=7907 Arch Reactor,7907,2,-35,-8.2222222222,9.9,6848,-3.4,165638,30302,-9.5555555556,2703,11.3291666667
134,3/14/2015 19:28,03/14/2015 19:28:00,67.5,38.4925,-88.99183,46,18350.18,60204,Ti=2/Te=-34/V=7907 Arch Reactor,7907,2,-34,-8.2222222222,9.9,6848,-3.4,165638,30302,-9.5555555556,2703,11.4022727273
135,3/14/2015 19:29,03/14/2015 19:28:30,68,38.492,-88.98817,37,18470.88,60600,Ti=2/Te=-33/V=7907 Arch Reactor,7907,2,-33,-7.7777777778,9.9,6552,-3.1,156727,30397,-9.0555555556,2703,11.4772727273
136,3/14/2015 19:29,03/14/2015 19:29:00,68.5,38.49167,-88.9845,39,18590.06,60991,Ti=2/Te=-35/V=7907 Arch Reactor,7907,2,-35,-7.7777777778,9.9,6552,-3.1,156727,30397,-9.0555555556,2703,11.5513257576
137,3/14/2015 19:30,03/14/2015 19:29:30,69,38.49067,-88.98083,39,18711.98,61391,Ti=2/Te=-33/V=7907 Arch Reactor,7907,2,-33,-7.2777777778,9.9,6292,-3.5,153296,29159,-8.7777777778,2719,11.6270833333
138,3/14/2015 19:30,03/14/2015 19:30:00,69.5,38.48917,-88.97767,39,18838.77,61807,Ti=2/Te=-32/V=7891 Arch Reactor,7891,2,-32,-7.2777777778,9.9,6292,-3.5,153296,29159,-8.7777777778,2719,11.7058712121
139,3/14/2015 19:31,03/14/2015 19:30:30,70,38.48767,-88.97433,28,18965.88,62224,Ti=2/Te=-33/V=7891 Arch Reactor,7891,2,-33,-6.8333333333,9.9,6024,-3.6,142402,27082,-8.2777777778,2719,11.7848484848
140,3/14/2015 19:31,03/14/2015 19:31:00,70.5,38.48683,-88.972,26,19095.72,62650,Ti=3/Te=-34/V=7891 Arch Reactor,7891,3,-34,-6.8333333333,9.9,6024,-3.6,142402,27082,-8.2777777778,2719,11.865530303
141,3/14/2015 19:32,03/14/2015 19:31:30,71,38.4865,-88.96983,31,19231.36,63095,Ti=3/Te=-34/V=7891 Arch Reactor,7891,3,-34,-6.3888888889,9.9,5752,-3.5,130888,24071,-7.6666666667,2735,11.9498106061
142,3/14/2015 19:32,03/14/2015 19:32:00,71.5,38.48633,-88.96733,28,19363.94,63530,Ti=3/Te=-33/V=7891 Arch Reactor,7891,3,-33,-6.3888888889,9.9,5752,-3.5,130888,24071,-7.6666666667,2735,12.0321969697
143,3/14/2015 19:33,03/14/2015 19:32:30,72,38.48533,-88.965,28,19489.22,63941,Ti=3/Te=-34/V=7891 Arch Reactor,7891,3,-34,-5.8888888889,9.8,5488,-3.8,121103,21103,-7.4444444444,2735,12.1100378788
144,3/14/2015 19:33,03/14/2015 19:33:00,72.5,38.4845,-88.9625,26,19629.42,64401,Ti=3/Te=-32/V=7891 Arch Reactor,7891,3,-32,-5.8888888889,9.8,5488,-3.8,121103,21103,-7.4444444444,2735,12.1971590909
145,3/14/2015 19:34,03/14/2015 19:33:30,73,38.4845,-88.96,22,19772.99,64872,Ti=3/Te=-31/V=7891 Arch Reactor,7891,3,-31,-5.4444444444,9.9,5228,-3.9,115781,19170,-6.7222222222,2750,12.2863636364
146,3/14/2015 19:34,03/14/2015 19:34:00,73.5,38.48383,-88.9575,28,19915.02,65338,Ti=3/Te=-29/V=7891 Arch Reactor,7891,3,-29,-5.4444444444,9.9,5228,-3.9,115781,19170,-6.7222222222,2750,12.3746212121
147,3/14/2015 19:35,03/14/2015 19:34:30,74,38.48217,-88.95567,30,20077.48,65871,Ti=3/Te=-29/V=7891 Arch Reactor,7891,3,-29,-4.8888888889,10.1,4960,-3.9,108647,17033,-6.0555555556,2750,12.4755681818
148,3/14/2015 19:35,03/14/2015 19:35:00,74.5,38.4815,-88.954,22,20227.44,66363,Ti=3/Te=-28/V=7891 Arch Reactor,7891,3,-28,-4.8888888889,10.1,4960,-3.9,108647,17033,-6.0555555556,2750,12.56875
149,3/14/2015 19:36,03/14/2015 19:35:30,75,38.481,-88.9515,31,20350.28,66766,Ti=4/Te=-30/V=7891 Arch Reactor,7891,4,-30,-4.3888888889,9.9,4724,-4.5,103656,16719,-5.1666666667,2766,12.6450757576
150,3/14/2015 19:37,03/14/2015 19:37:00,76.5,38.479,-88.94483,41,20594.12,67566,Ti=4/Te=-26/V=7891 Arch Reactor,7891,4,-26,-3.8333333333,10.4,4508,-4.1,90381,12559,-4.9444444444,2766,12.7965909091
151,3/14/2015 19:37,03/14/2015 19:37:30,77,38.4775,-88.94283,26,20712.68,67955,Ti=4/Te=-28/V=7891 Arch Reactor,7891,4,-28,-3.8333333333,10.4,4508,-4.1,90381,12559,-4.9444444444,2766,12.8702651515
152,3/14/2015 19:38,03/14/2015 19:38:00,77.5,38.47567,-88.94217,24,20835.82,68359,Ti=4/Te=-27/V=7891 Arch Reactor,7891,4,-27,-3.2777777778,10.4,4336,-4.2,81111,10090,-4.2777777778,2781,12.946780303
153,3/14/2015 19:38,03/14/2015 19:38:30,78,38.47417,-88.94117,22,20965.06,68783,Ti=4/Te=-26/V=7891 Arch Reactor,7891,4,-26,-3.2777777778,10.4,4336,-4.2,81111,10090,-4.2777777778,2781,13.0270833333
154,3/14/2015 19:39,03/14/2015 19:39:00,78.5,38.47317,-88.9395,24,21103.44,69237,Ti=4/Te=-26/V=7891 Arch Reactor,7891,4,-26,-2.7222222222,10.4,4140,-4.2,75731,8658,-3.3888888889,2781,13.1130681818
155,3/14/2015 19:39,03/14/2015 19:39:30,79,38.47233,-88.937,33,21243.65,69697,Ti=4/Te=-28/V=7891 Arch Reactor,7891,4,-28,-2.7222222222,10.4,4140,-4.2,75731,8658,-3.3888888889,2781,13.2001893939
156,3/14/2015 19:40,03/14/2015 19:40:00,79.5,38.47083,-88.93167,35,21505.77,70557,Ti=4/Te=-26/V=7891 Arch Reactor,7891,4,-26,-2.2222222222,10.4,3956,-4.1,69052,7347,-2.9444444444,2797,13.3630681818
157,3/14/2015 19:41,03/14/2015 19:40:30,80,38.47017,-88.9295,20,21636.84,70987,Ti=5/Te=-27/V=7871 Arch Reactor,7871,5,-27,-1.7222222222,10.4,3768,-4.4,65452,6504,-2.8888888889,2797,13.4445075758
158,3/14/2015 19:41,03/14/2015 19:41:00,80.5,38.4695,-88.92783,13,21760.89,71394,Ti=5/Te=-23/V=7871 Arch Reactor,7871,5,-23,-1.7222222222,10.4,3768,-4.4,65452,6504,-2.8888888889,2797,13.5215909091
159,3/14/2015 19:42,03/14/2015 19:41:30,81,38.469,-88.92633,20,21886.16,71805,Ti=5/Te=-24/V=7871 Arch Reactor,7871,5,-24,-1.2222222222,10.9,3620,-4.3,59946,5564,-1.8888888889,2813,13.5994318182
160,3/14/2015 19:42,03/14/2015 19:42:00,81.5,38.46867,-88.92533,4,22009.91,72211,Ti=5/Te=-25/V=7851 Arch Reactor,7851,5,-25,-1.2222222222,10.9,3620,-4.3,59946,5564,-1.8888888889,2813,13.6763257576
161,3/14/2015 19:43,03/14/2015 19:42:30,82,38.46883,-88.9245,2,22137.01,72628,Ti=5/Te=-24/V=7871 Arch Reactor,7871,5,-24,-0.7777777778,10.8,3460,-4.1,57697,4862,-1.4444444444,2813,13.7553030303
162,3/14/2015 19:43,03/14/2015 19:43:00,82.5,38.46917,-88.92433,6,22255.28,73016,Ti=5/Te=-22/V=7871 Arch Reactor,7871,5,-22,-0.7777777778,10.8,3460,-4.1,57697,4862,-1.4444444444,2813,13.8287878788
163,3/14/2015 19:44,03/14/2015 19:43:30,83,38.47017,-88.923,26,22396.4,73479,Ti=5/Te=-22/V=7871 Arch Reactor,7871,5,-22,-0.2777777778,10.8,3308,-4.2,54523,4390,-1.0555555556,2828,13.9164772727
164,3/14/2015 19:44,03/14/2015 19:44:00,83.5,38.471,-88.92117,30,22534.47,73932,Ti=5/Te=-23/V=7871 Arch Reactor,7871,5,-23,-0.2777777778,10.8,3308,-4.2,54523,4390,-1.0555555556,2828,14.0022727273
165,3/14/2015 19:45,03/14/2015 19:44:30,84,38.47183,-88.91883,20,22678.64,74405,Ti=6/Te=-22/V=7871 Arch Reactor,7871,6,-22,0.1666666667,10.7,3156,-4.8,53668,3736,-0.7777777778,2844,14.0918560606
166,3/14/2015 19:45,03/14/2015 19:45:00,84.5,38.47233,-88.91683,20,22809.71,74835,Ti=6/Te=-22/V=7891 Arch Reactor,7891,6,-22,0.1666666667,10.7,3156,-4.8,53668,3736,-0.7777777778,2844,14.1732954545
167,3/14/2015 19:46,03/14/2015 19:45:30,85,38.47267,-88.915,22,22942.3,75270,Ti=6/Te=-20/V=7891 Arch Reactor,7891,6,-20,0.6666666667,11,2984,-4.8,47898,3402,-0.5555555556,2844,14.2556818182
168,3/14/2015 19:46,03/14/2015 19:46:00,85.5,38.4725,-88.91283,20,23082.81,75731,Ti=6/Te=-21/V=7871 Arch Reactor,7871,6,-21,0.6666666667,11,2984,-4.8,47898,3402,-0.5555555556,2844,14.3429924242
169,3/14/2015 19:47,03/14/2015 19:46:30,86,38.472,-88.9115,28,23216.01,76168,Ti=6/Te=-19/V=7871 Arch Reactor,7871,6,-19,1.1111111111,10.9,2832,-4.2,49921,2946,-0.2222222222,2860,14.4257575758
